KitchenQual_TA,BsmtQual_TA,GarageFinish_Unf,GarageType_Detchd,Foundation_CBlock,HeatingQC_TA,Exterior2nd_VinylSd,2ndFlrSF,WoodDeckSF,HalfBath,BsmtExposure_Gd,KitchenQual_Gd,OpenPorchSF,GarageType_Attchd,LotFrontage,FireplaceQu_Gd,SaleCondition_Partial,Neighborhood_NridgHt,BsmtFinSF1,BsmtFinType1_GLQ,ExterQual_Gd,Fireplaces,MasVnrArea,TotRmsAbvGrd,FullBath,TotalBsmtSF,OverallQual
0,0,0,0,0,0,0,408,0,0,0,0,0,0,52.0,0,0,0,425,0,0,1,0.0,6,1,884,6
0,0,0,0,0,0,0,0,262,0,0,0,36,0,91.0,0,0,0,1314,0,0,1,554.0,7,2,1986,8
0,0,0,0,0,0,0,0,0,0,0,0,96,0,56.0,0,0,0,0,0,0,0,0.0,4,1,864,5
0,0,0,0,0,0,0,0,212,0,0,0,0,0,59.0,0,0,0,655,0,0,0,182.0,5,2,856,7
0,0,0,0,0,0,0,0,180,1,0,0,0,0,65.0,0,0,0,602,0,0,0,0.0,6,1,1054,6
0,0,0,0,0,0,0,783,0,1,0,0,103,0,69.0,0,0,0,0,0,0,1,0.0,7,2,841,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0,504,0,0,0,0.0,5,1,1050,5
0,0,0,0,0,0,0,684,120,0,0,0,0,0,69.0,0,0,0,0,0,0,2,0.0,8,1,1104,4
0,0,0,0,0,0,0,764,0,0,0,0,0,0,60.0,0,0,0,0,0,0,1,0.0,8,1,764,6
0,0,0,0,0,0,0,0,144,0,0,0,68,0,34.0,0,0,0,266,0,0,0,0.0,5,2,1405,6
0,0,0,0,0,0,0,739,0,1,0,0,34,0,35.0,0,0,0,450,0,0,0,218.0,6,2,691,7
0,0,0,0,0,0,0,925,0,1,0,0,0,0,60.0,0,0,0,0,0,0,1,0.0,9,1,925,7
0,0,0,0,0,0,0,0,144,0,0,0,76,0,89.0,0,0,0,0,0,0,1,0.0,10,2,2002,9
0,0,0,0,0,0,0,1479,314,1,0,0,12,0,69.0,0,0,0,192,0,0,2,632.0,11,3,728,8
0,0,0,0,0,0,0,650,0,1,0,0,0,0,78.0,0,0,0,460,0,0,0,180.0,7,1,874,5
0,0,0,0,0,0,0,192,268,1,0,0,0,0,69.0,0,0,0,1258,0,0,1,0.0,4,0,1332,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0,0,0,1,0.0,7,2,1489,6
0,0,0,0,0,0,0,0,180,0,0,0,0,0,69.0,0,0,0,560,0,0,0,114.0,5,1,935,5
0,0,0,0,0,0,0,589,242,0,0,0,0,0,53.0,0,0,0,0,0,0,1,0.0,8,2,661,5
0,0,0,0,0,0,0,992,0,0,0,0,0,0,95.0,0,0,0,220,0,0,0,567.0,10,2,928,5
0,0,0,0,0,0,0,660,294,1,0,0,116,0,69.0,0,0,0,593,0,0,1,0.0,6,1,723,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.0,0,0,0,528,0,0,1,359.0,7,1,1680,6
0,0,0,0,0,0,0,903,0,1,0,0,211,0,75.0,0,0,0,804,0,0,1,0.0,7,2,1128,8
0,0,0,0,0,0,0,430,30,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,6,1,698,4
0,0,0,0,0,0,0,0,0,0,0,0,72,0,67.0,0,0,0,788,0,0,0,110.0,6,2,1573,7
0,0,0,0,0,0,0,0,0,0,0,0,58,0,50.0,0,0,0,1053,0,0,1,54.0,6,2,1309,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0,532,0,0,0,0.0,5,2,1040,5
0,0,0,0,0,0,0,912,128,2,0,0,0,0,94.0,0,0,0,0,0,0,0,0.0,8,2,912,6
0,0,0,0,0,0,0,748,272,0,0,0,0,0,50.0,0,0,0,0,0,0,1,0.0,10,2,804,6
0,0,0,0,0,0,0,587,45,0,0,0,0,0,50.0,0,0,0,0,0,0,1,0.0,6,1,780,6
0,0,0,0,0,0,0,0,0,1,0,0,26,0,69.0,0,0,0,569,0,0,2,451.0,6,1,1328,6
0,0,0,0,0,0,0,0,168,0,0,0,198,0,69.0,0,0,0,812,0,0,0,621.0,7,2,1624,5
0,0,0,0,0,0,0,0,212,0,0,0,59,0,40.0,0,0,0,1158,0,0,1,0.0,5,2,1501,8
0,0,0,0,0,0,0,850,177,1,0,0,74,0,86.0,0,0,0,0,0,0,1,788.0,8,2,1085,8
0,0,0,0,0,0,0,0,227,0,0,0,0,0,69.0,0,0,0,1014,0,0,1,86.0,6,1,1152,5
0,0,0,0,0,0,0,994,0,0,0,0,287,0,60.0,0,0,0,0,0,0,0,0.0,11,2,994,5
0,0,0,0,0,0,0,832,0,1,0,0,28,0,78.0,0,0,0,194,0,0,1,0.0,8,2,832,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,167,0,0,0,0.0,5,1,864,5
0,0,0,0,0,0,0,0,356,1,0,0,0,0,70.0,0,0,0,1016,0,0,0,168.0,5,1,1052,5
0,0,0,0,0,0,0,0,192,0,0,0,20,0,80.0,0,0,0,776,0,0,0,148.0,6,2,1120,5
0,0,0,0,0,0,0,0,0,0,0,0,44,0,35.0,0,0,0,547,0,0,0,82.0,5,2,547,6
0,0,0,0,0,0,0,0,218,1,0,0,0,0,75.0,0,0,0,340,0,0,0,0.0,6,1,1246,5
0,0,0,0,0,0,0,978,0,1,0,0,0,0,69.0,0,0,0,694,0,0,1,344.0,9,2,978,7
0,0,0,0,0,0,0,741,0,0,0,0,0,0,69.0,0,0,0,547,0,0,2,0.0,7,1,771,6
0,0,0,0,0,0,0,1323,309,1,0,0,78,0,92.0,0,0,0,740,0,0,1,391.0,8,2,1165,8
0,0,0,0,0,0,0,0,208,0,0,0,59,0,73.0,0,0,0,0,0,0,0,228.0,7,2,1616,7
0,0,0,0,0,0,0,732,0,0,0,0,40,0,32.0,0,0,0,0,0,0,0,117.0,7,2,976,7
0,0,0,0,0,0,0,0,132,0,0,0,35,0,48.0,0,0,0,0,0,0,1,94.0,6,2,1368,7
0,0,0,0,0,0,0,0,0,0,0,0,64,0,60.0,0,0,0,746,0,0,0,0.0,5,1,990,5
0,0,0,0,0,0,0,0,0,0,0,0,36,0,100.0,0,0,0,144,0,0,0,0.0,6,1,924,5
0,0,0,0,0,0,0,0,112,0,0,0,51,0,69.0,0,0,0,1200,0,0,0,88.0,6,2,1278,6
0,0,0,0,0,0,0,0,0,0,0,0,207,0,100.0,0,0,0,1406,0,0,2,0.0,7,2,1902,7
0,0,0,0,0,0,0,0,264,0,0,0,98,0,68.0,0,0,0,925,0,0,0,80.0,6,2,1274,7
0,0,0,0,0,0,0,1357,500,1,0,0,0,0,69.0,0,0,0,482,0,0,1,336.0,9,2,1453,8
0,0,0,0,0,0,0,0,0,0,0,0,36,0,60.0,0,0,0,732,0,0,1,0.0,5,1,948,4
0,0,0,0,0,0,0,1020,280,1,0,0,0,0,85.0,0,0,0,500,0,0,2,0.0,9,2,952,6
0,0,0,0,0,0,0,0,172,0,0,0,42,0,61.0,0,0,0,0,0,0,1,270.0,8,2,1622,8
0,0,0,0,0,0,0,0,0,0,0,0,241,0,47.0,0,0,0,0,0,0,1,0.0,5,2,1352,7
0,0,0,0,0,0,0,0,198,0,0,0,150,0,69.0,0,0,0,0,0,0,1,178.0,7,2,1753,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,492,0,0,0,132.0,5,1,864,4
0,0,0,0,0,0,0,0,114,1,0,0,0,0,70.0,0,0,0,189,0,0,2,0.0,6,1,1478,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0,0,0,0,0.0,4,1,0,3
0,0,0,0,0,0,0,862,240,1,0,0,39,0,107.0,0,0,0,674,0,0,1,0.0,8,2,750,7
0,0,0,0,0,0,0,0,164,0,0,0,0,0,50.0,0,0,0,280,0,0,0,0.0,5,1,420,4
0,0,0,0,0,0,0,0,0,0,0,0,49,0,75.0,0,0,0,0,0,0,1,428.0,7,2,1795,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,0.0,5,1,796,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,544,0,0,0,0.0,6,1,544,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,641,0,0,1,0.0,5,1,816,5
0,0,0,0,0,0,0,1208,0,0,0,0,547,0,60.0,0,0,0,493,0,0,2,0.0,8,2,1510,6
0,0,0,0,0,0,0,677,0,1,0,0,28,0,63.0,0,0,0,0,0,0,1,0.0,8,2,935,7
0,0,0,0,0,0,0,0,144,0,0,0,45,0,85.0,0,0,0,0,0,0,1,410.0,7,2,1588,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,483,0,0,0,0.0,6,1,911,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0,690,0,0,1,0.0,3,1,816,4
0,0,0,0,0,0,0,557,0,1,0,0,65,0,60.0,0,0,0,0,0,0,0,0.0,6,1,803,5
0,0,0,0,0,0,0,0,0,0,0,0,16,0,80.0,0,0,0,686,0,0,1,360.0,6,2,1350,6
0,0,0,0,0,0,0,0,0,0,0,0,211,0,87.0,0,0,0,0,0,0,0,564.0,8,2,1656,5
0,0,0,0,0,0,0,941,146,1,0,0,91,0,95.0,0,0,0,700,0,0,0,0.0,8,2,916,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0.0,5,1,858,4
0,0,0,0,0,0,0,0,0,0,0,0,78,0,66.0,0,0,0,814,0,0,0,0.0,6,1,1114,6
0,0,0,0,0,0,0,885,192,1,0,0,87,0,69.0,0,0,0,0,0,0,1,149.0,7,2,1284,8
0,0,0,0,0,0,0,741,0,1,0,0,0,0,57.0,0,0,0,0,0,0,1,0.0,9,1,896,6
0,0,0,0,0,0,0,728,0,1,0,0,0,0,85.0,0,0,0,0,0,0,1,0.0,8,2,728,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,250,0,0,0,0.0,5,1,960,4
0,0,0,0,0,0,0,0,0,0,0,0,80,0,69.0,0,0,0,297,0,0,1,0.0,9,2,1568,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0,0,0,80,0,0,1,100.0,7,2,1732,8
0,0,0,0,0,0,0,0,402,0,0,0,25,0,69.0,0,0,0,1443,0,0,1,0.0,5,2,1482,7
0,0,0,0,0,0,0,1215,0,0,0,0,54,0,50.0,0,0,0,259,0,0,0,0.0,8,2,684,8
0,0,0,0,0,0,0,1296,0,2,0,0,0,0,91.0,0,0,0,500,0,0,0,368.0,12,2,1248,5
0,0,0,0,0,0,0,858,0,1,0,0,84,0,70.0,0,0,0,319,0,0,1,318.0,8,1,858,6
0,0,0,0,0,0,0,390,210,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0.0,4,1,698,6
0,0,0,0,0,0,0,1185,283,1,0,0,86,0,56.0,0,0,0,816,0,0,1,579.0,9,2,2033,8
0,0,0,0,0,0,0,873,0,1,0,0,184,0,69.0,0,0,0,735,0,0,1,0.0,7,2,992,7
0,0,0,0,0,0,0,698,0,0,0,0,98,0,102.0,0,0,0,0,0,0,1,143.0,8,3,570,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,340,0,0,0,65.0,5,1,864,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.0,0,0,0,734,0,0,1,0.0,6,1,1078,5
0,0,0,0,0,0,0,804,0,1,0,0,32,0,69.0,0,0,0,378,0,0,0,216.0,5,2,756,6
0,0,0,0,0,0,0,1611,183,1,0,0,0,0,51.0,0,0,0,0,0,0,0,0.0,8,3,612,5
0,0,0,0,0,0,0,457,55,0,0,0,0,0,69.0,0,0,0,0,0,0,1,0.0,7,2,715,4
0,0,0,0,0,0,0,796,0,1,0,0,36,0,73.0,0,0,0,0,0,0,1,0.0,6,2,616,6
0,0,0,0,0,0,0,860,0,1,0,0,96,0,69.0,0,0,0,533,0,0,0,0.0,7,2,814,7
0,0,0,0,0,0,0,908,0,1,0,0,88,0,68.0,0,0,0,633,0,0,0,158.0,7,2,873,7
0,0,0,0,0,0,0,550,104,0,0,0,26,0,41.0,0,0,0,548,0,0,1,0.0,6,2,757,5
0,0,0,0,0,0,0,0,140,0,0,0,0,0,69.0,0,0,0,685,0,0,0,170.0,4,1,848,6
0,0,0,0,0,0,0,0,0,0,0,0,262,0,48.0,0,0,0,370,0,0,1,171.0,8,2,1657,8
0,0,0,0,0,0,0,534,0,0,0,0,0,0,90.0,0,0,0,315,0,0,0,0.0,6,1,840,4
0,0,0,0,0,0,0,0,0,0,0,0,28,0,80.0,0,0,0,831,0,0,1,0.0,8,1,992,6
0,0,0,0,0,0,0,989,253,1,0,0,170,0,75.0,0,0,0,975,0,0,1,0.0,8,2,1108,7
0,0,0,0,0,0,0,0,314,1,0,0,140,0,69.0,0,0,0,1282,0,0,2,705.0,8,2,2633,10
0,0,0,0,0,0,0,932,154,1,0,0,210,0,85.0,0,0,0,0,0,0,1,0.0,9,2,1026,7
0,0,0,0,0,0,0,0,100,0,0,0,36,0,89.0,0,0,0,0,0,0,1,80.0,7,2,1571,8
0,0,0,0,0,0,0,0,0,0,0,0,141,0,52.0,0,0,0,384,0,0,0,0.0,4,1,768,6
0,0,0,0,0,0,0,620,0,0,0,0,68,0,60.0,0,0,0,408,0,0,0,0.0,6,2,984,5
0,0,0,0,0,0,0,640,100,1,0,0,0,0,73.0,0,0,0,0,0,0,0,0.0,7,2,384,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0,0,0,203,0,0,0,0.0,5,1,864,3
0,0,0,0,0,0,0,0,0,1,0,0,42,0,69.0,0,0,0,865,0,0,2,0.0,7,2,1205,6
0,0,0,0,0,0,0,764,36,1,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,8,1,596,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,0,0,0,0,0.0,7,2,816,5
0,0,0,0,0,0,0,560,0,0,0,0,0,0,60.0,0,0,0,204,0,0,0,0.0,6,1,560,6
0,0,0,0,0,0,0,358,0,0,0,0,96,0,40.0,0,0,0,735,0,0,0,0.0,7,1,796,4
0,0,0,0,0,0,0,1392,0,1,0,0,112,0,80.0,0,0,0,790,0,0,2,184.0,12,3,1392,7
0,0,0,0,0,0,0,862,88,0,0,0,15,0,60.0,0,0,0,168,0,0,1,0.0,10,2,714,6
0,0,0,0,0,0,0,0,201,0,0,0,39,0,42.0,0,0,0,1320,0,0,2,160.0,7,2,1746,9
0,0,0,0,0,0,0,349,0,0,0,0,0,0,60.0,0,0,0,375,0,0,1,0.0,6,1,735,6
0,0,0,0,0,0,0,0,219,0,0,0,36,0,70.0,0,0,0,1400,0,0,0,244.0,6,2,1525,7
0,0,0,0,0,0,0,0,0,0,0,0,152,0,65.0,0,0,0,0,0,0,0,0.0,8,2,1584,5
0,0,0,0,0,0,0,0,175,0,0,0,144,0,68.0,0,0,0,769,0,0,1,0.0,6,1,864,5
0,0,0,0,0,0,0,691,0,0,0,0,25,0,60.0,0,0,0,0,0,0,1,0.0,7,2,482,6
0,0,0,0,0,0,0,0,161,0,0,0,20,0,53.0,0,0,0,1070,0,0,1,45.0,6,2,1356,7
0,0,0,0,0,0,0,1349,144,1,0,0,39,0,88.0,0,0,0,0,0,0,1,245.0,9,2,1094,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,353,0,0,2,0.0,7,1,747,5
0,0,0,0,0,0,0,574,24,1,0,0,0,0,51.0,0,0,0,0,0,0,0,0.0,8,1,939,5
0,0,0,0,0,0,0,768,0,1,0,0,0,0,60.0,0,0,0,180,0,0,0,0.0,7,1,1208,5
0,0,0,0,0,0,0,448,147,1,0,0,16,0,51.0,0,0,0,264,0,0,1,0.0,7,2,976,6
0,0,0,0,0,0,0,208,0,0,0,0,0,0,50.0,0,0,0,0,0,0,1,0.0,5,1,862,6
0,0,0,0,0,0,0,729,100,1,0,0,75,0,62.0,0,0,0,759,0,0,1,0.0,8,2,839,6
0,0,0,0,0,0,0,0,168,0,0,0,55,0,64.0,0,0,0,0,0,0,1,0.0,6,2,1286,7
0,0,0,0,0,0,0,0,168,0,0,0,160,0,49.0,0,0,0,929,0,0,0,84.0,6,2,1485,8
0,0,0,0,0,0,0,520,216,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,6,1,672,3
0,0,0,0,0,0,0,0,128,0,0,0,53,0,44.0,0,0,0,1373,0,0,1,174.0,5,2,1594,8
0,0,0,0,0,0,0,0,58,0,0,0,0,0,70.0,0,0,0,656,0,0,0,0.0,5,1,768,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,625,0,0,0,0.0,5,1,833,5
0,0,0,0,0,0,0,622,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,6,1,622,4
0,0,0,0,0,0,0,857,364,1,0,0,63,0,46.0,0,0,0,0,0,0,1,123.0,7,2,791,7
0,0,0,0,0,0,0,896,0,1,0,0,45,0,79.0,0,0,0,666,0,0,0,0.0,6,2,944,7
0,0,0,0,0,0,0,556,0,1,0,0,0,0,80.0,0,0,0,120,0,0,0,0.0,6,1,856,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,6,2,0,4
0,0,0,0,0,0,0,0,165,0,0,0,44,0,88.0,0,0,0,976,0,0,1,366.0,7,2,1844,8
0,0,0,0,0,0,0,795,0,1,0,0,0,0,64.0,0,0,0,0,0,0,1,0.0,8,1,833,6
0,0,0,0,0,0,0,0,143,0,0,0,20,0,51.0,0,0,0,988,0,0,1,130.0,7,2,1386,7
0,0,0,0,0,0,0,1044,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,11,2,777,4
0,0,0,0,0,0,0,1140,0,1,0,0,126,0,69.0,0,0,0,781,0,0,1,731.0,7,2,1284,8
0,0,0,0,0,0,0,0,0,1,0,0,88,0,71.0,0,0,0,25,0,0,0,0.0,6,1,1144,5
0,0,0,0,0,0,0,0,0,0,0,0,73,0,69.0,0,0,0,1110,0,0,1,312.0,7,2,1844,6
0,0,0,0,0,0,0,708,0,1,0,0,169,0,90.0,0,0,0,404,0,0,1,420.0,7,2,708,6
0,0,0,0,0,0,0,0,0,0,0,0,55,0,53.0,0,0,0,360,0,0,1,0.0,4,2,1069,6
0,0,0,0,0,0,0,0,140,0,0,0,0,0,37.0,0,0,0,686,0,0,0,170.0,3,1,848,6
0,0,0,0,0,0,0,626,586,0,0,0,236,0,69.0,0,0,0,0,0,0,1,0.0,8,2,697,6
0,0,0,0,0,0,0,0,316,0,0,0,28,0,69.0,0,0,0,457,0,0,1,0.0,6,1,1024,5
0,0,0,0,0,0,0,0,0,0,0,0,39,0,80.0,0,0,0,0,0,0,0,243.0,7,1,1252,6
0,0,0,0,0,0,0,904,171,1,0,0,132,0,81.0,0,0,0,1000,0,0,2,448.0,5,2,1223,7
0,0,0,0,0,0,0,510,0,1,0,0,0,0,60.0,0,0,0,580,0,0,1,0.0,6,1,913,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,510,0,0,2,294.0,4,1,788,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0,678,0,0,1,310.0,7,2,1440,6
0,0,0,0,0,0,0,1104,100,1,0,0,40,0,60.0,0,0,0,0,0,0,1,0.0,7,2,732,5
0,0,0,0,0,0,0,0,0,0,0,0,60,0,69.0,0,0,0,958,0,0,0,0.0,5,2,958,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0.0,5,2,656,4
0,0,0,0,0,0,0,830,0,1,0,0,0,0,93.0,0,0,0,0,0,0,1,318.0,8,2,936,6
0,0,0,0,0,0,0,0,295,0,0,0,41,0,80.0,0,0,0,936,0,0,1,0.0,5,2,1126,5
0,0,0,0,0,0,0,0,0,1,0,0,36,0,80.0,0,0,0,0,0,0,1,237.0,7,1,1319,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,616,0,0,0,0.0,5,1,864,4
0,0,0,0,0,0,0,0,0,0,0,0,66,0,96.0,0,0,0,1336,0,0,1,426.0,7,2,1932,8
0,0,0,0,0,0,0,0,0,0,0,0,158,0,90.0,0,0,0,600,0,0,0,0.0,6,1,912,6
0,0,0,0,0,0,0,685,0,1,0,0,88,0,80.0,0,0,0,315,0,0,1,96.0,6,2,539,7
0,0,0,0,0,0,0,748,431,0,0,0,0,0,79.0,0,0,0,0,0,0,1,0.0,11,2,588,6
0,0,0,0,0,0,0,0,149,0,0,0,0,0,69.0,0,0,0,697,0,0,1,147.0,3,1,848,6
0,0,0,0,0,0,0,981,168,1,0,0,52,0,85.0,0,0,0,765,0,0,1,160.0,10,2,1017,10
0,0,0,0,0,0,0,0,0,0,0,0,98,0,69.0,0,0,0,0,0,0,1,0.0,4,1,952,6
0,0,0,0,0,0,0,0,192,0,0,0,60,0,63.0,0,0,0,0,0,0,0,106.0,7,2,1422,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,187,0,0,0,0.0,6,1,814,6
0,0,0,0,0,0,0,0,261,0,0,0,39,0,69.0,0,0,0,593,0,0,0,189.0,6,1,1188,5
0,0,0,0,0,0,0,870,0,1,0,0,65,0,80.0,0,0,0,1079,0,0,1,438.0,8,2,1220,8
0,0,0,0,0,0,0,550,168,1,0,0,24,0,70.0,0,0,0,0,0,0,0,0.0,6,1,560,4
0,0,0,0,0,0,0,896,32,2,0,0,45,0,60.0,0,0,0,0,0,0,0,0.0,8,2,896,5
0,0,0,0,0,0,0,0,0,0,0,0,36,0,78.0,0,0,0,0,0,0,1,194.0,7,2,1573,8
0,0,0,0,0,0,0,0,0,0,0,0,28,0,35.0,0,0,0,547,0,0,0,80.0,5,1,547,5
0,0,0,0,0,0,0,0,36,0,0,0,56,0,90.0,0,0,0,0,0,0,0,0.0,6,1,1140,5
0,0,0,0,0,0,0,0,0,0,0,0,113,0,62.0,0,0,0,410,0,0,0,0.0,6,2,1221,7
0,0,0,0,0,0,0,694,0,1,0,0,40,0,62.0,0,0,0,0,0,0,1,0.0,7,2,953,6
0,0,0,0,0,0,0,0,349,0,0,0,0,0,85.0,0,0,0,790,0,0,2,119.0,7,2,1542,6
0,0,0,0,0,0,0,1152,0,0,0,0,60,0,66.0,0,0,0,275,0,0,2,0.0,9,2,1152,7
0,0,0,0,0,0,0,0,366,0,0,0,0,0,68.0,0,0,0,49,0,0,0,0.0,5,1,1078,5
0,0,0,0,0,0,0,0,736,1,0,0,68,0,75.0,0,0,0,830,0,0,0,0.0,6,1,1256,5
